stop_id,stop_name,lat,lon,degree,degree_centrality,betweenness_centrality,closeness_centrality
420013160,"R. Francisco Guimarães Moraes, 21",-23.688819,-46.773446,4,0.00018272349367319903,0.0003544931554683321,0.01877622998415801
420013355,"R. Sebastião Ribeiro, 41",-23.68865,-46.765965,1,4.568087341829976e-05,0.0,0.017778005169922843
190013539,"R. André De Resende, 27",-23.693148,-46.791108,2,9.136174683659952e-05,3.857672199380742e-08,0.016881603594252344
420013417,"R. Com. Antunes Dos Santos, 1574",-23.672515,-46.759854,2,9.136174683659952e-05,0.0005212954750268059,0.020179849649012024
4200952,"R. Com. Antunes Dos Santos, 1884",-23.675139,-46.758931,3,0.0001370426202548993,0.0024918954408397398,0.020566554991647862
450014030,Terminal Guarapiranga,-23.667918,-46.735458,2,9.136174683659952e-05,2.4809817866007906e-06,0.021750081223751314
420013415,"R. Rio Branco Paranhos, 180",-23.675699,-46.758421,3,0.0001370426202548993,0.0029238575801349273,0.020968651908500776
420013416,"R. Com. Antunes Dos Santos, 1600",-23.673052,-46.759591,2,9.136174683659952e-05,0.0028811440122957313,0.020565840093570768
380003745,"R. Rei Alberto, 347",-23.474042,-46.566532,2,9.136174683659952e-05,7.794413996476932e-06,0.020568970555487173
3812820,"Av. Roland Garros, 2187",-23.475848,-46.567992,2,9.136174683659952e-05,4.067918702305029e-05,0.02156347241745133
1009889,"R. Visc. De Abaete, 79",-23.54061,-46.61461,2,9.136174683659952e-05,2.0953087617612314e-05,0.02891828876016354
100014346,"R. Maria Marcolina, 284",-23.539474,-46.615971,3,0.0001370426202548993,0.00021322581493955339,0.028970527903868296
100014345,"R. Maria Marcolina, 426",-23.538179,-46.616165,2,9.136174683659952e-05,0.00017917868873269712,0.028288976332163835
6714482,Parada 1 - República,-23.543475,-46.641795,6,0.0002740852405097986,0.001139879972351727,0.0302971168537833
630012902,"R. Mourato Coelho, 716",-23.5614,-46.689034,4,0.00018272349367319903,0.0014313034532586898,0.026160372848948375
630012901,"R. Mourato Coelho, 1022",-23.558967,-46.690692,3,0.0001370426202548993,0.0012526713596033713,0.0256254477517594
